"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3020000","3020000-104-2016-00014","2016-03-09","","01","영업/정상","01","영업","","","","","","62.84","140-856","서울특별시 용산구 이태원동 258-341번지 2층 ","서울특별시 용산구 회나무로13가길 51, 2층 (이태원동)","04344","341무드","2016-06-03 13:49:44","I","2018-08-31 23:59:59.0","기타 휴게음식점","199262.863663111    ","448754.448848573    ","기타 휴게음식점","","","","","상수도전용","","","","","","","","","N","62.84","","",""
"3020000","3020000-104-2016-00015","2016-03-22","","01","영업/정상","01","영업","","","","","","18.13","140-021","서울특별시 용산구 용산동1가 8번지 ","서울특별시 용산구 이태원로 29, 지상1층 (용산동1가, 전쟁기념관어린이박물관)","04353","어린이박물관카페도담도담","2016-03-22 11:12:21","I","2018-08-31 23:59:59.0","커피숍","197907.622016666    ","448229.955586627    ","커피숍","","","","","상수도전용","","","","","","","","","N","18.13","","",""
"3020000","3020000-104-2016-00016","2016-03-22","","03","폐업","02","폐업","2023-09-05","","","","","11.06","140-040","서울특별시 용산구 산천동 202 삼성테마트 1층 152호","서울특별시 용산구 원효로 51, 1층 152호 (산천동)","04359","먹방","2023-09-05 09:23:52","U","2023-09-07 02:40:00.0","기타 휴게음식점","195547.140326252    ","447976.775939762    ","기타 휴게음식점","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","11.06","","",""
"3020000","3020000-104-2016-00017","2016-03-23","","03","폐업","02","폐업","2021-12-28","","","","","6.60","140-832","서울특별시 용산구 용문동 35-5 ","서울특별시 용산구 새창로14길 17, 1층 (용문동)","04356","세븐일레븐용문제일점","2021-12-28 14:29:02","U","2021-12-31 02:40:00.0","기타 휴게음식점","196296.919923838    ","448499.656319385    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","",""
"3020000","3020000-104-2016-00018","2016-03-24","","01","영업/정상","01","영업","","","","","02  64970045","40.30","140-894","서울특별시 용산구 한남동 714번지 ","서울특별시 용산구 한남대로 98, 지하1층 (한남동, 일신빌딩)","04418","벨로마노한남점","2016-03-24 16:41:03","I","2018-08-31 23:59:59.0","커피숍","200423.418748471    ","448324.779015334    ","커피숍","","","","","상수도전용","","","","","","","","","N","40.3","","",""
"3020000","3020000-104-2016-00019","2016-03-28","","01","영업/정상","01","영업","","","","","","50.93","140-861","서울특별시 용산구 이태원동 292-2번지 ","서울특별시 용산구 회나무로6길 19, 지하1층 (이태원동)","04345","올어바웃미","2016-03-28 13:40:18","I","2018-08-31 23:59:59.0","커피숍","198947.492250997    ","448424.718494717    ","커피숍","","","","","상수도전용","","","","","","","","","N","50.93","","",""
"3020000","3020000-104-2016-00020","2016-03-28","","03","폐업","02","폐업","2025-07-21","","","","","6.60","140-823","서울특별시 용산구 보광동 259-1 지하1층","서울특별시 용산구 보광로 46, 지하1층 (보광동)","04414","쓰리팝pc방","2025-07-21 15:32:37","U","2024-12-06 22:03:00.0","기타 휴게음식점","199860.819809374","447348.10086997","","","","","","","","","","","","","","","","","","",""
"3020000","3020000-104-2016-00021","2016-03-28","","03","폐업","02","폐업","2016-07-18","","","","","75.48","140-011","서울특별시 용산구 한강로1가 215-5번지 1층 ","서울특별시 용산구 한강대로62길 41, 1층 (한강로1가)","04382","달보드레","2016-03-28 16:34:19","I","2018-08-31 23:59:59.0","커피숍","197604.609985266    ","447870.770703759    ","커피숍","","","","","상수도전용","","","","","","","","","N","75.48","","",""
"3020000","3020000-104-2016-00022","2016-03-29","","03","폐업","02","폐업","2018-07-04","","","","","20.00","140-858","서울특별시 용산구 이태원동 132-15번지 1층 ","서울특별시 용산구 보광로60길 14-3, 1층 (이태원동)","04406","초코와커피","2018-07-04 15:07:33","I","2018-08-31 23:59:59.0","커피숍","199498.502566355    ","447947.915694301    ","커피숍","","","","","상수도전용","","","","","","","","","N","20","","",""
"3020000","3020000-104-2016-00023","2016-03-31","","03","폐업","02","폐업","2022-04-04","","","","","6.60","140-848","서울특별시 용산구 원효로3가 43-21 ","서울특별시 용산구 원효로41길 14, 1층 (원효로3가)","04363","지에스25용산원효점","2022-04-04 11:05:18","U","2022-04-07 02:40:00.0","기타 휴게음식점","196261.020327974    ","448012.140260946    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","",""
"3020000","3020000-104-2016-00024","2016-03-31","","03","폐업","02","폐업","2025-02-12","","","","","6.60","140-845","서울특별시 용산구 원효로1가 41 ","서울특별시 용산구 원효로90길 11, 1층 101호 (원효로1가, 더프라임타원)","04315","세븐일레븐 남영프라임타워점","2025-02-12 13:37:26","U","2025-02-14 02:40:00.0","기타 휴게음식점","197287.50506674     ","448662.153501017    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","",""
"3020000","3020000-104-2016-00025","2016-03-31","","03","폐업","02","폐업","2019-03-22","","","","","126.17","140-893","서울특별시 용산구 한남동 736-10번지 ","서울특별시 용산구 이태원로 214, 1층 (한남동)","04404","파이브익스트랙츠","2019-03-22 10:22:48","U","2019-03-24 02:40:00.0","커피숍","199727.287169101    ","448028.709701638    ","커피숍","","","","","상수도전용","","","","","","","","","N","126.17","","",""
"3020000","3020000-104-2016-00026","2016-04-05","","03","폐업","02","폐업","2019-04-01","","","","","23.00","140-861","서울특별시 용산구 이태원동 341-6번지 ","서울특별시 용산구 녹사평대로46길 25, 1층 (이태원동)","04345","슈가레인","2019-04-01 16:50:41","U","2019-04-03 02:40:00.0","기타 휴게음식점","198891.085451373    ","448338.941953991    ","기타 휴게음식점","","","","","","","","","","","","","","N","23","","",""
"3020000","3020000-104-2016-00027","2016-04-06","","01","영업/정상","01","영업","","","","","","14.00","140-780","서울특별시 용산구 한강로3가 40-999번지 ","서울특별시 용산구 한강대로23길 55, 지상8층 (한강로3가)","04377","아이파크문화센터","2016-04-06 18:02:06","I","2018-08-31 23:59:59.0","커피숍","196762.077394917    ","447480.039577359    ","커피숍","","","","","","","","","","","","","","N","14","","",""
"3020000","3020000-104-2016-00028","2016-04-07","","03","폐업","02","폐업","2020-07-31","","","","","6.60","140-847","서울특별시 용산구 원효로2가 92-2 ","서울특별시 용산구 원효로 164, 2층 (원효로2가)","04366","아이리스pc방","2020-07-31 13:38:02","U","2020-08-02 02:40:00.0","기타 휴게음식점","196493.226777435    ","448069.362976274    ","기타 휴게음식점","","","","","","","","","","","","","","N","6.6","","",""
"3020000","3020000-104-2016-00029","2016-04-07","","03","폐업","02","폐업","2016-11-22","","","","","19.83","140-888","서울특별시 용산구 한남동 274-10번지 ","서울특별시 용산구 독서당로 82, 1층 (한남동)","04420","디저트39한남점","2016-04-07 13:22:58","I","2018-08-31 23:59:59.0","기타 휴게음식점","200784.153526121    ","447986.297187202    ","기타 휴게음식점","","","","","","","","","","","","","","N","19.83","","",""
"3020000","3020000-104-2016-00030","2016-04-07","","03","폐업","02","폐업","2017-08-23","","","","","11.00","140-090","서울특별시 용산구 신계동 24-15번지 ","서울특별시 용산구 새창로45길 26, 1층 (신계동)","04370","아로마스토리까페","2017-08-23 16:31:51","I","2018-08-31 23:59:59.0","커피숍","196724.884929705    ","448041.784388241    ","커피숍","","","","","","","","","","","","","","N","11","","",""
"3020000","3020000-104-2016-00031","2016-04-11","","01","영업/정상","01","영업","","","","","","12.00","140-885","서울특별시 용산구 한남동 30-1번지 ","서울특별시 용산구 한남대로18길 34, 1층 (한남동)","04419","르보(lebo)","2016-04-11 11:06:31","I","2018-08-31 23:59:59.0","커피숍","200738.283742027    ","448058.999084554    ","커피숍","","","","","","","","","","","","","","N","12","","",""
"3020000","3020000-104-2016-00032","2016-04-12","","03","폐업","02","폐업","2022-06-23","","","","","25.00","140-823","서울특별시 용산구 보광동 216-5 1층 ","서울특별시 용산구 장문로 78, 1층 (보광동)","04395","나는김밥이다","2022-06-23 13:14:13","U","2022-06-25 02:40:00.0","일반조리판매","199776.169505411    ","447076.647277999    ","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","25","","",""
"3020000","3020000-104-2016-00033","2016-04-12","","03","폐업","02","폐업","2017-02-28","","","","02 7744218","2.25","140-900","서울특별시 용산구 후암동 105-124번지 1층 ","서울특별시 용산구 후암로 23-1, 1층 (후암동)","04332","GS25후암사랑점","2016-04-12 15:28:15","I","2018-08-31 23:59:59.0","일반조리판매","197963.766166909    ","449528.48631004     ","일반조리판매","","","","","상수도전용","","","","","","","","","N","2.25","","",""
"3020000","3020000-104-2016-00034","2016-04-14","","01","영업/정상","01","영업","","","","","","6.60","140-804","서울특별시 용산구 갈월동 53-19번지 ","서울특별시 용산구 두텁바위로 13, B동 101호 (갈월동)","04335","GS25용산그린점","2016-04-14 16:11:27","I","2018-08-31 23:59:59.0","기타 휴게음식점","197625.47695025     ","449251.209316085    ","기타 휴게음식점","","","","","","","","","","","","","","N","6.6","","",""
"3020000","3020000-104-2016-00035","2016-04-15","","01","영업/정상","01","영업","","","","","02  716 4925","6.60","140-868","서울특별시 용산구 청파동1가 1-214번지 ","서울특별시 용산구 청파로71길 40, 1층 (청파동1가)","04304","GS25청파제일점","2016-04-15 11:32:34","I","2018-08-31 23:59:59.0","기타 휴게음식점","197092.479821081    ","449710.649157424    ","기타 휴게음식점","","","","","","","","","","","","","","N","6.6","","",""
"3020000","3020000-104-2016-00036","2016-04-15","","03","폐업","02","폐업","2017-03-22","","","","07044210399","17.00","140-190","서울특별시 용산구 후암동 254-83번지 2층 ","서울특별시 용산구 두텁바위로 71, 2층 (후암동)","04336","에떼스튜디오","2016-10-24 14:50:17","I","2018-08-31 23:59:59.0","커피숍","198171.210961762    ","449338.77917899     ","커피숍","","","","","상수도전용","","","","","","","","","N","17","","",""
"3020000","3020000-104-2016-00037","2016-04-18","","03","폐업","02","폐업","2022-10-18","","","","","6.60","140-847","서울특별시 용산구 원효로2가 81-10 ","서울특별시 용산구 새창로 131-5, 2층 (원효로2가)","04364","컴링크PC방","2022-10-18 13:47:56","U","2022-10-20 02:40:00.0","기타 휴게음식점","196551.37856367     ","448200.326469239    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","",""
"3020000","3020000-104-2016-00038","2016-04-19","","03","폐업","02","폐업","2022-07-19","","","","","94.17","140-872","서울특별시 용산구 한강로2가 98-3 ","서울특별시 용산구 한강대로46길 15, 1층 (한강로2가)","04382","요거프레소용산한강로점","2022-07-19 13:59:52","U","2022-07-21 02:40:00.0","커피숍","197381.42469997     ","447664.200672457    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","94.17","","",""
"3020000","3020000-104-2016-00039","2016-04-20","","03","폐업","02","폐업","2021-12-13","","","","","103.10","140-865","서울특별시 용산구 이태원동 130-10 ","서울특별시 용산구 이태원로26길 19, 2층 (이태원동)","04391","헬로힐링","2021-12-13 17:13:29","U","2021-12-15 02:40:00.0","커피숍","199362.888351836    ","447932.394798094    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","103.1","","",""
"3020000","3020000-104-2016-00040","2016-04-21","","03","폐업","02","폐업","2016-09-09","","","","0232848129","6.60","140-022","서울특별시 용산구 용산동2가 산 1-3번지 YTN서울타워 112호","서울특별시 용산구 남산공원길 105, 112호 (용산동2가, YTN서울타워)","04340","세븐일레븐서울타워점","2016-04-21 14:12:46","I","2018-08-31 23:59:59.0","일반조리판매","198994.001920861    ","449630.953175642    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","6.6","","",""
"3020000","3020000-104-2016-00041","2016-04-26","","03","폐업","02","폐업","2020-05-12","","","","","40.00","140-894","서울특별시 용산구 한남동 696-5번지 ","서울특별시 용산구 한남대로27가길 1, 1층 (한남동)","04400","보타니크","2020-05-12 15:17:11","U","2020-05-14 02:40:00.0","커피숍","200245.40648372     ","448364.598000603    ","커피숍","","","","","상수도전용","","","","","","","","","N","40","","",""
"3020000","3020000-104-2016-00042","2016-04-27","","03","폐업","02","폐업","2018-08-22","","","","","23.00","140-861","서울특별시 용산구 이태원동 313-1번지 ","서울특별시 용산구 녹사평대로46길 46, 1층 (이태원동)","04345","아마파송(a ma facon)","2018-08-22 11:54:30","I","2018-08-31 23:59:59.0","기타 휴게음식점","198960.478098342    ","448402.501609799    ","기타 휴게음식점","","","","","상수도전용","","","","","","","","","N","23","","",""
"3020000","3020000-104-2016-00043","2016-04-27","","01","영업/정상","01","영업","","","","","","3.30","140-100","서울특별시 용산구 문배동 40-39번지 ","서울특별시 용산구 청파로 205-26, 301동 101호 (문배동)","04315","세븐일레븐용산이안점","2016-04-27 15:13:23","I","2018-08-31 23:59:59.0","기타 휴게음식점","197261.389680735    ","448510.817320892    ","기타 휴게음식점","","","","","","","","","","","","","","N","3.3","","",""
"3020000","3020000-104-2016-00044","2016-04-29","","03","폐업","02","폐업","2021-03-29","","","","","117.34","140-881","서울특별시 용산구 한강로3가 40-961 ","서울특별시 용산구 한강대로23길 55, 7층 006호 (한강로3가)","04377","엔제리너스","2021-03-29 13:57:24","U","2021-03-31 02:40:00.0","커피숍","196864.360553566    ","447707.403309726    ","커피숍","","","","","","","","","","","","","","N","117.34","","",""
"3020000","3020000-104-2016-00045","2016-04-29","","03","폐업","02","폐업","2023-04-25","","","","","26.00","140-861","서울특별시 용산구 이태원동 336-1 ","서울특별시 용산구 녹사평대로46길 16, 1층 (이태원동)","04345","타코당","2023-04-25 17:38:01","U","2023-04-27 02:40:00.0","기타 휴게음식점","198839.974391313    ","448323.249714802    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","26","","",""
"3020000","3020000-104-2016-00046","2016-05-09","","03","폐업","02","폐업","2021-09-03","","","","","119.00","140-892","서울특별시 용산구 한남동 683-138 ","서울특별시 용산구 이태원로 256, 2층 (한남동)","04400","시화담카페","2021-09-03 17:37:28","U","2021-09-05 02:40:00.0","커피숍","200043.030414147    ","448345.857075421    ","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","119","","",""
"3020000","3020000-104-2016-00047","2016-05-09","","03","폐업","02","폐업","2021-07-12","","","","","57.91","140-833","서울특별시 용산구 용산동2가 1-103 ","서울특별시 용산구 소월로20길 50, 지하1층.1층 (용산동2가)","04337","올드타운","2021-07-12 16:48:51","U","2021-07-14 02:40:00.0","커피숍","198580.961402025    ","449138.684899653    ","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","57.91","","",""
"3020000","3020000-104-2016-00048","2016-05-09","","03","폐업","02","폐업","2018-03-09","","","","","13.00","140-132","서울특별시 용산구 청파동2가 64-3번지 ","서울특별시 용산구 청파로47길 74, 1층 (청파동2가)","04310","뚜비뚜밥스 숙명여대점","2018-03-09 11:48:07","I","2018-08-31 23:59:59.0","기타 휴게음식점","196964.661735246    ","449200.156825299    ","기타 휴게음식점","","","","","","","","","","","","","","N","13","","",""
"3020000","3020000-104-2016-00049","2016-05-10","","01","영업/정상","01","영업","","","","","","8.66","140-858","서울특별시 용산구 이태원동 124-9번지 1층 103호","서울특별시 용산구 이태원로 203, 1층 103호 (이태원동)","04349","이태원왕김밥","2018-09-18 14:03:02","U","2018-09-18 23:59:59.0","일반조리판매","199628.284409445    ","448063.080812027    ","일반조리판매","","","","","상수도전용","","","","","","","","","N","8.66","","",""
"3020000","3020000-104-2016-00050","2016-05-12","","03","폐업","02","폐업","2016-05-22","","","","","0.00","140-906","서울특별시 용산구 이촌동 302-17번지 ","서울특별시 용산구 이촌로72길 62 (이촌동, 이촌한강공원)","04427","키친박스","2016-05-25 16:39:04","I","2018-08-31 23:59:59.0","기타 휴게음식점","197329.192480831    ","446114.125235545    ","기타 휴게음식점","","","","","상수도전용","","","","","","","","","N","0","","",""
"3020000","3020000-104-2016-00051","2016-05-13","","03","폐업","02","폐업","2016-05-22","","","","","10.00","140-906","서울특별시 용산구 이촌동 302-17번지 ","서울특별시 용산구 이촌로72길 62 (이촌동)","04427","한입두입","2016-05-25 16:39:28","I","2018-08-31 23:59:59.0","푸드트럭","197329.192480831    ","446114.125235545    ","푸드트럭","","","","","","","","","","","","","","N","10","","",""
"3020000","3020000-104-2016-00052","2016-05-13","","03","폐업","02","폐업","2016-05-23","","","","","10.00","140-906","서울특별시 용산구 이촌동 302-17번지 ","서울특별시 용산구 이촌로72길 62 (이촌동, 이촌한강공원 지정구역)","04427","마피아츄러스","2016-05-13 13:24:21","I","2018-08-31 23:59:59.0","푸드트럭","197329.192480831    ","446114.125235545    ","푸드트럭","","","","","상수도전용","","","","","","","","","N","10","","",""
"3020000","3020000-104-2016-00053","2016-05-13","","01","영업/정상","01","영업","","","","","","23.76","140-906","서울특별시 용산구 이촌동 301-151번지 ","서울특별시 용산구 이촌로 245, 2층 202호 (이촌동)","04423","정한뿌리죽","2016-07-28 14:56:26","I","2018-08-31 23:59:59.0","기타 휴게음식점","197646.388904396    ","446420.759276915    ","기타 휴게음식점","","","","","상수도전용","","","","","","","","","N","23.76","","",""
"3020000","3020000-104-2016-00054","2016-05-16","","03","폐업","02","폐업","2022-04-12","","","","","56.73","140-909","서울특별시 용산구 이촌동 203-1 ","서울특별시 용산구 이촌로 60, 2층 (이촌동)","04374","(주)씨포캐익팩토리","2022-04-12 17:38:48","U","2022-04-14 02:40:00.0","커피숍","196014.304367743    ","447134.712107414    ","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","56.73","","",""
"3020000","3020000-104-2016-00055","2016-05-17","","03","폐업","02","폐업","2019-06-25","","","","","33.38","140-883","서울특별시 용산구 한강로3가 65-508번지 1층,2층 ","서울특별시 용산구 한강대로10길 11-44, 1층,2층 (한강로3가)","04389","마인드컨트롤","2019-06-25 09:21:01","U","2019-06-27 02:40:00.0","커피숍","196810.295112368    ","446915.185688001    ","커피숍","","","","","상수도전용","","","","","","","","","N","33.38","","",""
"3020000","3020000-104-2016-00056","2016-05-20","","01","영업/정상","01","영업","","","","","","6.60","140-868","서울특별시 용산구 청파동1가 43번지 ","서울특별시 용산구 청파로73길 7, 1층 (청파동1가)","04304","세븐일레븐청파제일점","2016-05-20 10:56:38","I","2018-08-31 23:59:59.0","기타 휴게음식점","197212.694322875    ","449725.94534838     ","기타 휴게음식점","","","","","","","","","","","","","","N","6.6","","",""
"3020000","3020000-104-2016-00057","2016-05-20","","03","폐업","02","폐업","2016-05-22","","","","","10.00","140-906","서울특별시 용산구 이촌동 302-17번지 이촌한강공원 ","서울특별시 용산구 이촌로72길 62 (이촌동, 이촌한강공원)","04427","마쿤키친카페","2016-05-23 10:55:43","I","2018-08-31 23:59:59.0","푸드트럭","197329.192480831    ","446114.125235545    ","푸드트럭","","","","","상수도전용","","","","","","","","","N","10","","",""
"3020000","3020000-104-2016-00058","2016-05-23","","03","폐업","02","폐업","2025-09-18","","","","","6.60","140-060","서울특별시 용산구 신창동 56-37","서울특별시 용산구 효창원로 54, 1층 (신창동)","04361","이마트24 용산신창점","2025-09-18 13:38:49","U","2024-12-08 22:00:00.0","편의점","195966.881194379","448159.957671304","","","","","","","","","","","","","","","","","","",""
"3020000","3020000-104-2016-00059","2016-05-24","","01","영업/정상","01","영업","","","","","","30.00","140-863","서울특별시 용산구 이태원동 87-6번지 ","서울특별시 용산구 녹사평대로26가길 1 (이태원동)","04391","프렌치앤틱(French Antique)","2016-05-24 13:52:08","I","2018-08-31 23:59:59.0","커피숍","199230.39568303     ","447748.913490108    ","커피숍","","","","","","","","","","","","","","N","30","","",""
"3020000","3020000-104-2016-00060","2016-05-26","","03","폐업","02","폐업","2017-03-23","","","","","3.30","140-809","서울특별시 용산구 동빙고동 7-46번지 ","서울특별시 용산구 장문로 20, 지하1층 (동빙고동)","04393","GS25용산캐피탈점","2016-05-26 15:42:27","I","2018-08-31 23:59:59.0","편의점","199265.467487878    ","447341.206833293    ","편의점","","","","","","","","","","","","","","N","3.3","","",""
"3020000","3020000-104-2016-00061","2016-05-27","","03","폐업","02","폐업","2023-06-23","","","","02 7920031","65.59","140-852","서울특별시 용산구 이촌동 300-301 ","서울특별시 용산구 이촌로 264, 1층 108호,109호 (이촌동)","04426","배스킨라빈스동부이촌점","2023-06-23 16:48:07","U","2023-06-25 02:40:00.0","아이스크림","197811.954980013    ","446248.255892098    ","아이스크림","0","0","","","","0","0","0","0","0","","0","0","N","65.59","","",""
"3020000","3020000-104-2016-00062","2016-05-31","","01","영업/정상","01","영업","","","","","","23.10","140-889","서울특별시 용산구 한남동 83-2 ","서울특별시 용산구 대사관로 80, 1층 (한남동)","04410","더벤티 한남오거리점(the Venti)","2023-10-31 10:07:43","U","2023-11-02 02:40:00.0","기타 휴게음식점","200536.642905555    ","447870.182620947    ","기타 휴게음식점","","","","","","","","","","","","","","N","23.1","","",""
"3020000","3020000-104-2016-00063","2016-05-31","","03","폐업","02","폐업","2019-01-31","","","","","57.11","140-894","서울특별시 용산구 한남동 789-2번지 ","서울특별시 용산구 한남대로42나길 17, 1층 (한남동)","04417","주식회사하울팟","2019-01-31 11:22:59","U","2019-02-02 02:40:00.0","커피숍","200218.090523225    ","449036.234572056    ","커피숍","","","","","","","","","","","","","","N","57.11","","",""
"3020000","3020000-104-2016-00064","2016-05-31","","03","폐업","02","폐업","2018-11-12","","","","","57.00","140-892","서울특별시 용산구 한남동 683-108번지 ","서울특별시 용산구 이태원로42길 19, 1층 (한남동)","04400","웨이크앤베이크","2018-11-12 15:32:38","U","2018-11-14 02:37:06.0","커피숍","199913.896391882    ","448171.627166769    ","커피숍","","","","","","","","","","","","","","N","57","","",""
"3020000","3020000-104-2016-00065","2016-06-01","","01","영업/정상","01","영업","","","","","","19.80","140-901","서울특별시 용산구 후암동 244-79번지 하남리치빌 101호","서울특별시 용산구 후암로28길 38, 1층 101호 (후암동, 하남리치빌)","04331","쓰리팝","2016-06-01 16:41:19","I","2018-08-31 23:59:59.0","커피숍","198101.445232724    ","449672.909204653    ","커피숍","","","","","","","","","","","","","","N","19.8","","",""
"3020000","3020000-104-2016-00066","2016-06-02","","01","영업/정상","01","영업","","","","","","8.00","140-190","서울특별시 용산구 후암동 254-91번지 ","서울특별시 용산구 후암로 6, 1층 (후암동)","04336","스마일명품찹쌀꽈배기","2017-07-21 15:59:01","I","2018-08-31 23:59:59.0","기타 휴게음식점","198030.382412803    ","449346.920370645    ","기타 휴게음식점","","","","","","","","","","","","","","N","8","","",""
"3020000","3020000-104-2016-00067","2016-06-02","","03","폐업","02","폐업","2024-04-09","","","","","15.15","140-833","서울특별시 용산구 용산동2가 1-60 ","서울특별시 용산구 소월로20길 36-1, 3층 (용산동2가)","04337","카페올리버(cafe.s Oliver)","2024-04-09 17:53:47","U","2024-04-11 02:40:00.0","기타 휴게음식점","198618.418683197    ","449183.529457499    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","15.15","","",""
"3020000","3020000-104-2016-00068","2016-06-08","","03","폐업","02","폐업","2017-01-13","","","","","42.69","140-823","서울특별시 용산구 보광동 216-60번지 ","서울특별시 용산구 장문로 80, 1층 (보광동)","04395","가네모찌","2016-06-08 15:48:21","I","2018-08-31 23:59:59.0","커피숍","199788.489043275    ","447072.885056634    ","커피숍","","","","","","","","","","","","","","N","42.69","","",""
"3020000","3020000-104-2016-00069","2016-06-10","","03","폐업","02","폐업","2022-01-10","","","","","24.00","140-807","서울특별시 용산구 갈월동 90-10 ","서울특별시 용산구 한강대로 279, 1층 (갈월동)","04321","더리터숙대입구역점","2022-01-10 17:51:27","U","2022-01-13 02:40:00.0","기타 휴게음식점","197473.573616432    ","448985.202955282    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","24","","",""
"3020000","3020000-104-2016-00070","2016-06-13","","03","폐업","02","폐업","2019-02-07","","","","","26.32","140-873","서울특별시 용산구 한강로2가 15-14번지 22동 2층 2037호,2038호 ","서울특별시 용산구 청파로20길 34, 22동 2층 2037호,2038호 (한강로2가)","04371","마루아라선인상가점","2019-02-07 12:18:43","U","2019-02-09 02:40:00.0","커피숍","196839.641743356    ","447863.232025192    ","커피숍","","","","","","","","","","","","","","N","26.32","","",""
"3020000","3020000-104-2016-00071","2016-06-16","","03","폐업","02","폐업","2023-07-03","","","","","9.90","140-823","서울특별시 용산구 보광동 260-30 2층 ","서울특별시 용산구 보광로 40, 2층 (보광동)","04415","엔탑PC방","2023-07-04 10:29:04","U","2023-07-06 02:40:00.0","일반조리판매","199886.286788947    ","447293.452935909    ","일반조리판매","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","9.9","","",""
"3020000","3020000-104-2016-00072","2016-06-16","","01","영업/정상","01","영업","","","","","","14.60","140-821","서울특별시 용산구 동자동 43-227 2층 3번","서울특별시 용산구 청파로 378, 2층 3번호 (동자동)","04301","금메달토스트","2025-03-27 14:50:36","U","2024-12-02 22:09:00.0","기타 휴게음식점","197255.617985125","450139.846002725","","","","","","","","","","","","","","","","","","",""
"3020000","3020000-104-2016-00073","2016-06-16","","03","폐업","02","폐업","2021-12-21","","","","","6.60","140-132","서울특별시 용산구 청파동2가 53-12 학생회관 1층 ","서울특별시 용산구 청파로47길 100, 1층 (청파동2가, 학생회관)","04310","세븐일레븐숙명여대점","2021-12-21 13:53:55","U","2021-12-23 02:40:00.0","기타 휴게음식점","196831.461759469    ","449320.370380461    ","기타 휴게음식점","0","0","","","","0","0","0","0","0","","0","0","N","6.6","","",""
"3020000","3020000-104-2016-00074","2016-06-17","","03","폐업","02","폐업","2017-04-03","","","","","154.43","140-013","서울특별시 용산구 한강로3가 82번지 ","서울특별시 용산구 청파로 113-11, A동 1층 (한강로3가, 한신전자타운)","04370","쿠벤용산점","2017-04-03 14:52:34","I","2018-08-31 23:59:59.0","기타 휴게음식점","196721.378169086    ","447971.908557166    ","기타 휴게음식점","","","","","","","","","","","","","","N","154.43","","",""
"3020000","3020000-104-2016-00075","2016-06-20","","03","폐업","02","폐업","2024-10-29","","","","","165.29","140-880","서울특별시 용산구 한강로3가 40-878 ","서울특별시 용산구 이촌로29길 8-9, 1층 (한강로3가)","04380","커피로만(coffe Roman)","2024-10-29 14:46:00","U","2024-10-31 02:40:00.0","커피숍","196396.056024529    ","446875.178551682    ","커피숍","0","0","","","","0","0","0","0","0","","0","0","N","165.29","","",""
"3020000","3020000-104-2016-00076","2016-06-21","","03","폐업","02","폐업","2017-06-15","","","","","33.90","140-818","서울특별시 용산구 동자동 9-15번지 제2호 1층 ","서울특별시 용산구 후암로57길 17, 1층 (동자동, 2호)","04324","리더스커피","2017-06-15 16:11:13","I","2018-08-31 23:59:59.0","커피숍","197652.087095788    ","450055.940113821    ","커피숍","","","","","","","","","","","","","","N","33.9","","",""
"3020000","3020000-104-2016-00077","2016-06-21","","03","폐업","02","폐업","2023-09-08","","","","","26.26","140-823","서울특별시 용산구 보광동 231-19 1층 ","서울특별시 용산구 보광로 49, 1층 (보광동)","04394","모노커피로스터스","2023-09-08 11:38:09","U","2023-09-10 02:40:00.0","커피숍","199819.256614388    ","447342.695044318    ","커피숍","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","26.26","","",""
