영업상태코드,영업상태명,지번주소,도로명주소,사업장명,전화번호,업태구분명,위생업태명,거리_km
3,폐업,서울특별시 용산구 후암동 439-25번지 ,"서울특별시 용산구 후암로48길 17, 1층 (후암동)",치즈케이크부티크,,커피숍,커피숍,2.8787309495009072
3,폐업,서울특별시 용산구 원효로4가 114-63번지 ,"서울특별시 용산구 원효로 80-3, 1층 (원효로4가)",친절한레시피,02 7942709,커피숍,커피숍,3.6048784763046577
3,폐업,서울특별시 용산구 원효로3가 251-2 ,"서울특별시 용산구 원효로19길 58, 1층 (원효로3가)",이마트24성심여중고점,,편의점,편의점,3.406447404342565
3,폐업,서울특별시 용산구 원효로1가 41번지 외 1필지 105호,"서울특별시 용산구 원효로90길 11, 105호 (원효로1가, 용산더프라임제주거동)",레인보우플레이버(Rainbow Flavor),,커피숍,커피숍,2.3264126769588636
3,폐업,서울특별시 용산구 청파동2가 64-18번지 ,"서울특별시 용산구 청파로47길 67, 1층 (청파동2가)",마시그래이숙대점,,커피숍,커피숍,2.856028177198746
1,영업/정상,서울특별시 용산구 이촌동 300-301번지 ,"서울특별시 용산구 이촌로 264, 상가동 지하층 제2호 (이촌동)",땡큐그린,,커피숍,커피숍,2.0412019173569615
3,폐업,서울특별시 용산구 이태원동 225-5번지 ,"서울특별시 용산구 회나무로 33, 1층 (이태원동)",빈디(Bindi),,커피숍,커피숍,1.0693623027622083
1,영업/정상,서울특별시 용산구 한남동 30-3번지 ,"서울특별시 용산구 한남대로18길 26, 1층 (한남동)",크레마카탈라나,,커피숍,커피숍,1.4121526356506366
3,폐업,서울특별시 용산구 청파동2가 63-21번지 ,"서울특별시 용산구 청파로47길 78, 제1호동 내제1층호 (청파동2가)",떼루와숙대점,,커피숍,커피숍,2.9005962799020604
1,영업/정상,서울특별시 용산구 후암동 259-9번지 ,"서울특별시 용산구 두텁바위로 75, 1층 (후암동)",씨유용산후암점,,편의점,편의점,2.109657518052245
1,영업/정상,서울특별시 용산구 신계동 11-7번지 ,"서울특별시 용산구 새창로45길 63, 1층 (신계동)",신계커피,,커피숍,커피숍,2.4865770117182033
1,영업/정상,서울특별시 용산구 갈월동 90-8 ,"서울특별시 용산구 한강대로 275, 1층,2층,3층 (갈월동)",스타벅스남영동,0232753320,커피숍,커피숍,2.3214230751624436
3,폐업,서울특별시 용산구 용산동2가 37-3번지 ,"서울특별시 용산구 신흥로11길 1, 1층 (용산동2가)",페이브(FAVE),,커피숍,커피숍,1.480218717230393
3,폐업,서울특별시 용산구 이태원동 260-169 ,"서울특별시 용산구 회나무로13가길 41, 1층 (이태원동)",씨유편의점이태원2동점,,편의점,편의점,1.1760179746475428
3,폐업,서울특별시 용산구 원효로1가 47-36 ,"서울특별시 용산구 원효로89길 13, 1층 (원효로1가)",두들(Doodle),,커피숍,커피숍,2.490088565107952
3,폐업,서울특별시 용산구 후암동 41-2 ,"서울특별시 용산구 후암로34길 11, 제지층 비01호 (후암동)",위드미남산소울점,,편의점,편의점,2.6930998848642265
1,영업/정상,서울특별시 용산구 이태원동 74-27번지 ,"서울특별시 용산구 이태원로20가길 4, 지1층 (이태원동)",아이도넛케어(I donut care),,커피숍,커피숍,0.34629277624922583
3,폐업,서울특별시 용산구 한강로2가 254-1 ,"서울특별시 용산구 한강대로 139-1, 1층 (한강로2가)",커피정거장,,커피숍,커피숍,2.0580415005419654
3,폐업,서울특별시 용산구 원효로4가 114-38번지 ,"서울특별시 용산구 원효로 74, 2층 (원효로4가, 현대자동차원효로사옥)",렛츠빈,,커피숍,커피숍,3.6790627620306458
3,폐업,서울특별시 용산구 효창동 5-31 ,"서울특별시 용산구 효창원로69길 15, 1층 (효창동)",GS25효창행복,,편의점,편의점,3.1091449733124854
3,폐업,서울특별시 용산구 갈월동 101-29번지 ,"서울특별시 용산구 한강대로 251, 1층 (갈월동)",데얼즈커피(There.s coffee),,커피숍,커피숍,2.169221270065252
3,폐업,서울특별시 용산구 이촌동 206-27 ,"서울특별시 용산구 이촌로14길 11-6, 1동 1층 101호 (이촌동, 시범아파트)",세븐일레븐용산서부이촌점,,편의점,편의점,3.4748460320082506
1,영업/정상,서울특별시 용산구 이태원동 277-6 ,"서울특별시 용산구 회나무로 17, 1층 101호 (이태원동)",지에스경리단길점,,편의점,편의점,1.0465257211306882
3,폐업,서울특별시 용산구 한남동 726-494번지 ,서울특별시 용산구 이태원로 지하 287 (한남동),GS25S6한강진역,,편의점,편의점,1.360038988565382
3,폐업,서울특별시 용산구 용문동 5-124번지 ,"서울특별시 용산구 원효로71길 70, 1층 (용문동)",두손,,커피숍,커피숍,2.974955982398378
3,폐업,서울특별시 용산구 원효로1가 32-3번지 ,"서울특별시 용산구 원효로89길 41, 지하1층 (원효로1가)",후르츄(FruitChu),,커피숍,커피숍,2.6110601498466313
3,폐업,서울특별시 용산구 한강로2가 15-14 21동 2018호,"서울특별시 용산구 새창로 181, 21동 2층 2018호 (한강로2가)",이마트24 용산선인상가점,,편의점,편의점,2.5240089759689694
3,폐업,서울특별시 용산구 원효로2가 57-2번지 ,"서울특별시 용산구 원효로58길 15-14, 1층 (원효로2가)",인테스커피(INTES COFFEE),,커피숍,커피숍,2.6564189353634347
3,폐업,서울특별시 용산구 이태원동 342-3번지 ,"서울특별시 용산구 녹사평대로46길 29, 1층 (이태원동)",스노잉,,커피숍,커피숍,0.8876012895957567
3,폐업,서울특별시 용산구 한남동 683-16 ,"서울특별시 용산구 이태원로54가길 25, 1층 (한남동)",카페쿠자쿠자,,커피숍,커피숍,0.9703569587265316
1,영업/정상,서울특별시 용산구 한강로3가 16-9 ,"서울특별시 용산구 청파로 74, 2층 219호 (한강로3가)",CASA BEAN(카사빈),,커피숍,커피숍,2.9874917911482917
3,폐업,서울특별시 용산구 이촌동 302-68번지 ,"서울특별시 용산구 이촌로 182, 1층 115호 (이촌동)",카페900,,커피숍,커피숍,2.527994591121739
3,폐업,서울특별시 용산구 청파동2가 55-7 ,"서울특별시 용산구 청파로47길 83, 1층 (청파동2가)",세븐일레븐 청파숙대점,,편의점,편의점,2.9258846221396464
3,폐업,서울특별시 용산구 한남동 647-49 ,"서울특별시 용산구 대사관로30가길 30, 지하1층 (한남동)",씨유한남샘물점,,편의점,편의점,0.9437054262334929
3,폐업,서울특별시 용산구 이태원동 2-5 ,"서울특별시 용산구 회나무로 83, 1층 (이태원동)",23홈즈,,커피숍,커피숍,1.1748407356218051
1,영업/정상,서울특별시 용산구 갈월동 59-14번지 지상1층 ,"서울특별시 용산구 두텁바위로 9-1, 지상1층 (갈월동)",스몰커피(SMALL COFFEE),,커피숍,커피숍,2.4384727831683453
1,영업/정상,"서울특별시 용산구 용산동5가 24 비4,5동 ","서울특별시 용산구 서빙고로 67, 지하1층 (용산동5가)",스타벅스 용산파크타워점,0237853386,커피숍,커피숍,2.127326651678904
3,폐업,서울특별시 용산구 후암동 105-75번지 ,"서울특별시 용산구 후암로13가길 28, 1층 (후암동)",노리터,,커피숍,커피숍,2.4909150386240992
3,폐업,서울특별시 용산구 이태원동 303-20번지 ,"서울특별시 용산구 회나무로6길 7, 1층 (이태원동)",코벳블랑(COVETBLAN),02  21858605,커피숍,커피숍,0.9831062202297057
1,영업/정상,서울특별시 용산구 한남동 729-59번지 ,"서울특별시 용산구 한남대로27가길 34, 1층 101호 (한남동)",스테이모어,,커피숍,커피숍,1.1708247573762707
3,폐업,"서울특별시 용산구 용산동2가 5-71 지하1층, 지상1층 ","서울특별시 용산구 신흥로 21, 지하1층, 지상1층 (용산동2가)",만랩커피나미브(10000LAB X NAMIB),02  541 5105,커피숍,커피숍,1.261219173412018
3,폐업,서울특별시 용산구 한강로1가 221-8번지 지상1층 ,"서울특별시 용산구 한강대로52길 41, 지상1층 (한강로1가)",카페 인바이티드,02  22024007,커피숍,커피숍,1.7890228018514658
3,폐업,서울특별시 용산구 한남동 657-143번지 지하1층 ,"서울특별시 용산구 대사관로31길 19-10, 지하1층 (한남동)",아러바우트,02  711 1351,커피숍,커피숍,1.1337319910072787
3,폐업,서울특별시 용산구 이태원동 36-18번지 지상2층 ,"서울특별시 용산구 녹사평대로26길 38, 지상2층 (이태원동)",큰빛문화(Great Light Culture),,커피숍,커피숍,0.17280213126870406
1,영업/정상,서울특별시 용산구 한남동 29-21번지 ,"서울특별시 용산구 독서당로 77, 2층 (한남동)",용산한남점GS25,02 7908767,편의점,편의점,1.4347564759512053
3,폐업,서울특별시 용산구 한남동 743-14 ,"서울특별시 용산구 이태원로55길 43-1, 1층 (한남동)",올프리마카페,,커피숍,커피숍,0.9520526725052761
3,폐업,서울특별시 용산구 한강로3가 2-8번지 13동 특1-2호,"서울특별시 용산구 청파로 100, 13동 1층 1-2호 (한강로3가)",나진카페,02  716 9977,커피숍,커피숍,2.7541718696797766
3,폐업,서울특별시 용산구 후암동 105-124번지 ,"서울특별시 용산구 후암로 23-1, 1층 (후암동)",GS25후암사랑점,02  777 5663,편의점,편의점,2.3892227851296353
3,폐업,서울특별시 용산구 용산동2가 36 ,"서울특별시 용산구 신흥로7길 34, 1층 (용산동2가)",GS25용산리버티,,편의점,편의점,1.5429747863295664
1,영업/정상,서울특별시 용산구 서계동 239-15번지 ,"서울특별시 용산구 만리재로24길 47, 1층 (서계동)",세븐일레븐용산서계점,02  715 5557,편의점,편의점,3.4396166935084675
3,폐업,서울특별시 용산구 용산동2가 산 1-3번지 ,"서울특별시 용산구 남산공원길 105, 2층 (용산동2가)",남산테디베어갤러리,,커피숍,커피숍,2.0791606523881088
3,폐업,서울특별시 용산구 보광동 259-1 ,"서울특별시 용산구 보광로 46, 1층 106호 (보광동)",GS25용산보광점,,편의점,편의점,0.5590302038123794
3,폐업,서울특별시 용산구 후암동 114-38 ,"서울특별시 용산구 후암로35길 43, 1층 (후암동)",카페우리다,,커피숍,커피숍,2.61087307867261
1,영업/정상,서울특별시 용산구 청파동2가 71-88번지 ,"서울특별시 용산구 청파로47길 52, 제지1층 제비101호 (청파동2가, 명신프라자)",놀숲숙대입구점,,커피숍,커피숍,2.796533600124207
1,영업/정상,서울특별시 용산구 청파동3가 111-20 ,"서울특별시 용산구 청파로47길 53, 1층 (청파동3가)",청파로움,,커피숍,커피숍,2.7866120010386237
3,폐업,서울특별시 용산구 서계동 221-10번지 ,"서울특별시 용산구 만리재로 198, 1층 (서계동)",세븐일레븐서울역고가서계점,02  712 0711,편의점,편의점,3.515580307772704
3,폐업,서울특별시 용산구 동자동 45 ,"서울특별시 용산구 한강대로 372, C동 2층 201호 (동자동)",상상캔버스,02  775 3352,커피숍,커피숍,2.9535835499658405
1,영업/정상,서울특별시 용산구 동자동 56 ,"서울특별시 용산구 한강대로 366, 1층 (동자동)",투썸플레이스용산트윈시티점,02  62223990,커피숍,커피숍,2.90588167300526
3,폐업,서울특별시 용산구 한남동 739-11번지 ,"서울특별시 용산구 이태원로 255, 1층 (한남동)",뿌리카페한남,,커피숍,커피숍,1.009278706604736
3,폐업,서울특별시 용산구 한강로1가 231-11 ,"서울특별시 용산구 한강대로54길 31, 1층 (한강로1가)",윤카페,,커피숍,커피숍,1.789306687531274
3,폐업,서울특별시 용산구 한강로2가 15-19 ,"서울특별시 용산구 청파로 122, 1층 (한강로2가)",에스앤씨,070 86738888,커피숍,커피숍,2.5522787453180236
3,폐업,서울특별시 용산구 한강로2가 255-1번지 지상1층 ,"서울특별시 용산구 한강대로 143-1, 1층 (한강로2가)",노랑,,커피숍,커피숍,2.0361889414915737
1,영업/정상,서울특별시 용산구 용문동 5-94 ,"서울특별시 용산구 효창원로 117, 1층 (용문동)",세븐일레븐용산용문점,,편의점,편의점,3.019646529877613
3,폐업,서울특별시 용산구 한강로1가 50-1 ,"서울특별시 용산구 한강대로 205, C동 1층 1,2호 (한강로1가)",GS25용산파크자이점,,편의점,편의점,1.957300318532539
3,폐업,서울특별시 용산구 효창동 3-292 ,"서울특별시 용산구 임정로 111, 1층 (효창동)",GS25효창점,02  704 6115,편의점,편의점,3.2256155565229365
1,영업/정상,서울특별시 용산구 이촌동 203-69번지 ,"서울특별시 용산구 이촌로18길 21-6, 2층 214호 (이촌동)",베러베러,,커피숍,커피숍,3.45186862357471
1,영업/정상,서울특별시 용산구 이태원동 132-8번지 ,"서울특별시 용산구 우사단로 33, 2층 (이태원동)",파파존스피자이태원점,02  790 8084,패스트푸드,패스트푸드,0.3424658029321098
3,폐업,서울특별시 용산구 서계동 33-57번지 ,"서울특별시 용산구 청파로85가길 14, 2층 (서계동)",이마트24용산서계점,,편의점,편의점,3.296729713196441
3,폐업,서울특별시 용산구 한강로3가 16-20번지 ,"서울특별시 용산구 청파로 83, 아파트동 1층 112호 (한강로3가)",세븐일레븐용산전자상가점,,편의점,편의점,2.896092216403238
3,폐업,서울특별시 용산구 한남동 726-167번지 ,"서울특별시 용산구 한남대로 138-6, 지하1층 (한남동)",샵에스더블유,02  716 0665,커피숍,커피숍,1.484744091395489
3,폐업,서울특별시 용산구 문배동 40-39번지 ,"서울특별시 용산구 청파로 205-26, 301동 1층 105호 (문배동)",플라워앤티크,02  26652040,커피숍,커피숍,2.2839987550819454
1,영업/정상,서울특별시 용산구 동빙고동 1-10 ,"서울특별시 용산구 장문로6길 97, 1층 (동빙고동)",GS25동빙고점,,편의점,편의점,0.5567521986291043
3,폐업,서울특별시 용산구 청파동2가 71-88번지 지상1층 105호,"서울특별시 용산구 청파로47길 52, 지상1층 105호 (청파동2가)",배드봉구스숙명여대점,16615094,패스트푸드,패스트푸드,2.796533600124207
3,폐업,서울특별시 용산구 한남동 641-2 지상1층 ,"서울특별시 용산구 대사관로 68, 지상1층 (한남동)",배스킨라빈스 한남점,02 7493868,커피숍,커피숍,1.099935957145533
3,폐업,서울특별시 용산구 한남동 683-72 지상1층 ,"서울특별시 용산구 이태원로42길 40, 지상1층 (한남동)",앤드하리 한남,,커피숍,커피숍,0.9086374697201346
3,폐업,서울특별시 용산구 도원동 1-36번지 ,"서울특별시 용산구 새창로14길 7, 1층 (도원동)",커피앤두리,070 88829211,커피숍,커피숍,3.2288225417111422
1,영업/정상,서울특별시 용산구 문배동 24-21번지 ,"서울특별시 용산구 백범로90길 26, 101동 1층 104호 (문배동)",탐앤탐스용산문배점,02  715 4565,커피숍,커피숍,2.304960673106423
3,폐업,서울특별시 용산구 후암동 159-5번지 ,"서울특별시 용산구 두텁바위로1길 81, 1층 (후암동)",미드센츄리무드,,커피숍,커피숍,2.4625538066424713
3,폐업,서울특별시 용산구 동빙고동 42-4 ,"서울특별시 용산구 서빙고로91나길 72, 1층 (동빙고동)",GS25동빙고제일점,02  794 1091,편의점,편의점,0.7682229644049668
1,영업/정상,서울특별시 용산구 동자동 14-125 ,"서울특별시 용산구 한강대로104길 6, 2층 (동자동)",카우치(couch),,커피숍,커피숍,2.876849227166107
3,폐업,서울특별시 용산구 한강로2가 2-37 ,"서울특별시 용산구 새창로 217, 1층 108,109,112,113호 (한강로2가)",커피깡패연구소,02  63907266,커피숍,커피숍,2.266158069935705
3,폐업,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역사 승강장 9,10번타는곳)","용산역(9,10번홈)후식",07070927982,커피숍,커피숍,2.5883787656747947
3,폐업,서울특별시 용산구 이태원동 325-6 ,"서울특별시 용산구 녹사평대로46길 33, 1층 (이태원동)",플랫(flat),,커피숍,커피숍,0.898731386581707
3,폐업,서울특별시 용산구 용문동 36-5번지 ,"서울특별시 용산구 새창로14길 24, 1층 (용문동)",로즈플로라&카페,,커피숍,커피숍,3.1826305598256805
3,폐업,서울특별시 용산구 용문동 8-3번지 ,"서울특별시 용산구 효창원로 116, 2층 (용문동)",용문사거리,,커피숍,커피숍,2.987020108725398
1,영업/정상,서울특별시 용산구 한강로3가 16-9 ,"서울특별시 용산구 청파로 74, 1층 A-104호 (한강로3가)",써브웨이용산전자랜드점,,패스트푸드,패스트푸드,2.9874917911482917
3,폐업,서울특별시 용산구 동자동 43-205 ,"서울특별시 용산구 한강대로 405 (동자동, 서울역사 5,6번 타는곳)",코레일유통(주)후식,,커피숍,커피숍,3.133569061508453
3,폐업,서울특별시 용산구 남영동 13-1번지 ,"서울특별시 용산구 한강대로88길 11-19, 4층 (남영동)",때가이르매,070 43208495,커피숍,커피숍,2.422691749616751
1,영업/정상,서울특별시 용산구 원효로2가 1-37번지 ,"서울특별시 용산구 백범로 338, 2층 (원효로2가)",파파존스숙대점,02 7197707,패스트푸드,패스트푸드,2.5101735301233234
3,폐업,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55, 3층 900호 (한강로3가)",커피테르미니,02  20120123,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 동자동 19-40번지 ,"서울특별시 용산구 한강대로104길 51, 1층 (동자동)",GS25용산동자점,02  777 1990,편의점,편의점,2.763207411922271
3,폐업,서울특별시 용산구 원효로1가 39-6 ,"서울특별시 용산구 원효로 255, 1층 (원효로1가)",GS25원효로점,,편의점,편의점,2.42811365412303
1,영업/정상,서울특별시 용산구 한강로2가 342번지 ,"서울특별시 용산구 한강대로 95, 지하2층 239호 (한강로2가)",카페코나퀸즈용산점,02 7905464,커피숍,커피숍,2.342368723605538
3,폐업,서울특별시 용산구 후암동 2-1번지 ,"서울특별시 용산구 후암로40길 3, 지하1층 (후암동)",B.2-1,,커피숍,커피숍,2.7718771123253925
3,폐업,서울특별시 용산구 한강로2가 342번지 ,"서울특별시 용산구 한강대로 95, 지하2층 213호 (한강로2가)",커피로스팅,,커피숍,커피숍,2.342368723605538
3,폐업,서울특별시 용산구 이태원동 375-1번지 ,"서울특별시 용산구 녹사평대로46길 34-2, 4층 (이태원동)",퐁퐁쇼콜라,02  794 8754,커피숍,커피숍,0.8805424394285505
1,영업/정상,서울특별시 용산구 동자동 35-144번지 ,"서울특별시 용산구 후암로57길 31, 1층 (동자동)",세븐일레븐용산동자점,,편의점,편의점,2.9462454491716503
3,폐업,서울특별시 용산구 한강로3가 40-999 ,"서울특별시 용산구 한강대로23길 55, 서관동 7층 4-2호 (한강로3가)",위드미,,편의점,편의점,2.5883787656747947
1,영업/정상,서울특별시 용산구 용산동2가 5-754번지 ,"서울특별시 용산구 신흥로 29, 1층 (용산동2가)",GS25용산고바우점,02  794 1220,편의점,편의점,1.3079182138649847
3,폐업,서울특별시 용산구 산천동 193 ,"서울특별시 용산구 효창원로 17, 1층 분산상가 102호 (산천동)",GS25산천리버힐,,편의점,편의점,3.8146323721750197
3,폐업,서울특별시 용산구 한남동 32-23번지 ,"서울특별시 용산구 한남대로20길 47-18, 1층 (한남동)",리논(Liinon),02  793 3225,커피숍,커피숍,1.5625717817397877
3,폐업,서울특별시 용산구 이태원동 671번지 ,"서울특별시 용산구 녹사평대로 234, 1층 101호 (이태원동)",GS25경리단점,02  797 1999,편의점,편의점,1.0491597262159222
3,폐업,서울특별시 용산구 보광동 265-736 ,"서울특별시 용산구 우사단로 6, 1층 (보광동)",리플라이커피,,커피숍,커피숍,0.3058153970664958
1,영업/정상,서울특별시 용산구 원효로1가 41번지 용산 더프라임 주거동 1층 ,"서울특별시 용산구 원효로90길 11, 주거동 1층 105호 (원효로1가, 용산 더프라임)",카페늘그렇듯,,커피숍,커피숍,2.3264126769588636
3,폐업,서울특별시 용산구 후암동 30-69 지하1층 ,"서울특별시 용산구 후암로34길 35, 지하1층 (후암동)",꼬모드,,커피숍,커피숍,2.684141887620152
3,폐업,서울특별시 용산구 한강로3가 40-999 서관 4층 011-033호 ,"서울특별시 용산구 한강대로23길 55, 서관 4층 011-003호 (한강로3가)",희차(용산아이파크몰점),,커피숍,커피숍,2.5883787656747947
1,영업/정상,서울특별시 용산구 한강로3가 40-999 서관 4층 011-002호 ,"서울특별시 용산구 한강대로23길 55, 서관 4층 011-002호 (한강로3가)",할리스용산아이파크몰점,,커피숍,커피숍,2.5883787656747947
3,폐업,서울특별시 용산구 한강로2가 342 래미안용산 더센트럴 상업시설 지하2층 B244호 ,"서울특별시 용산구 한강대로 95, 지하2층 B244호 (한강로2가, 래미안용산 더센트럴 상업시설)",생활커피용산점,,커피숍,커피숍,2.342368723605538
3,폐업,서울특별시 용산구 한강로2가 88 1층 101호 ,"서울특별시 용산구 한강대로48길 17-5, 1층 101호 (한강로2가)",GS25삼각지점,02  793 6633,편의점,편의점,1.9305134485339837
1,영업/정상,서울특별시 용산구 한강로2가 342 1층 용산래미안상가 103호 ,"서울특별시 용산구 한강대로 95, 1층 103호 (한강로2가, 용산래미안상가)",스타벅스신용산역점,,커피숍,커피숍,2.342368723605538
3,폐업,서울특별시 용산구 원효로1가 57-9번지 1층 ,"서울특별시 용산구 원효로80길 11, 1층 (원효로1가)",케이츠랩,02  703 8062,커피숍,커피숍,2.4073989561352622
1,영업/정상,서울특별시 용산구 한남동 828번지 1층 122호 ,"서울특별시 용산구 독서당로 46, 1층 122호 (한남동)",GS한남아이파크점,02  797 4123,편의점,편의점,1.2320484311542628
1,영업/정상,서울특별시 용산구 한강로2가 82-2번지 1층 101호 ,"서울특별시 용산구 한강대로44길 19, 1층 101호 (한강로2가)",감성커피J,,커피숍,커피숍,1.9760509976534415
3,폐업,서울특별시 용산구 청파동2가 90-39 1층 ,"서울특별시 용산구 청파로49길 17, 1층 (청파동2가)",카페3,,커피숍,커피숍,2.682760087351568
1,영업/정상,서울특별시 용산구 후암동 105-64번지 1층 ,"서울특별시 용산구 후암로 29, 1층 (후암동)",이상한커피,,커피숍,커피숍,2.446951694863544
1,영업/정상,서울특별시 용산구 용산동5가 24-1번지 파크타워1층 상가12호 ,"서울특별시 용산구 서빙고로 69, 1층 상가12호 (용산동5가, 파크타워)",GS25용산파크타워점,,편의점,편의점,1.9910014388404078
3,폐업,서울특별시 용산구 이촌동 301-160번지 현대맨숀 21동 1층 111호 ,"서울특별시 용산구 이촌로 303, 현대맨숀 21동 1층 111호 (이촌동)",(주)핑크마운틴커피(이촌점),,커피숍,커피숍,1.7334035202754192
3,폐업,서울특별시 용산구 한강로2가 342번지 래미안용산 상가지하2층 246호 ,"서울특별시 용산구 한강대로 95, 지하2층 (한강로2가, 래미안용산 상가)",플로블랑,,커피숍,커피숍,2.342368723605538
1,영업/정상,서울특별시 용산구 보광동 265-359번지 2층 ,"서울특별시 용산구 우사단로4길 36, 2층 (보광동)",멧앤멜(Matt and Mel),070 81618320,커피숍,커피숍,0.46840937591529913
3,폐업,서울특별시 용산구 한남동 739-12번지 1층 ,"서울특별시 용산구 이태원로 253, 1층 (한남동)",떼오도르(THEODOR)한남2호점,,커피숍,커피숍,0.9895157584119649
3,폐업,서울특별시 용산구 한강로2가 391번지 용산푸르지오써밋 지하1층 B110-3호 ,"서울특별시 용산구 한강대로 69, 지하1층 B110-3호 (한강로2가, 용산푸르지오써밋)",빈스브루,,커피숍,커피숍,2.5131682552481562
1,영업/정상,"서울특별시 용산구 이촌동 300-20 지상1,2층 101,102,201,202호 ","서울특별시 용산구 이촌로 276, 지상1,2층 101,102,201,202호 (이촌동)",스타벅스이촌점,,커피숍,커피숍,1.9488864106348889
3,폐업,서울특별시 용산구 서빙고동 199-7번지 1층 ,"서울특별시 용산구 서빙고로51길 10, 1층 (서빙고동)",GS25서빙고역점,,편의점,편의점,1.1112687429447092
3,폐업,서울특별시 용산구 서계동 221-10 1층 ,"서울특별시 용산구 만리재로 198, 1층 (서계동)",세븐일레븐서울역고가서계점,,편의점,편의점,3.515580307772704
3,폐업,서울특별시 용산구 한강로1가 196-1 1층 ,"서울특별시 용산구 한강대로62나길 2, 1층 (한강로1가)",GS25용산삼각지점,02  790 5663,편의점,편의점,1.7699083178566568
3,폐업,서울특별시 용산구 후암동 43-14 가동 1층 103호 ,"서울특별시 용산구 두텁바위로 147, 가동 1층 103호 (후암동)",GS25용산후암점,,편의점,편의점,2.589910274242678
3,폐업,서울특별시 용산구 청파동2가 90-13번지 1층 ,"서울특별시 용산구 청파로47길 14-6, 1층 (청파동2가)",아벨라,,커피숍,커피숍,2.6584434656137645
3,폐업,서울특별시 용산구 이태원동 36-23 3층 ,"서울특별시 용산구 녹사평대로26길 24, 3층 (이태원동)",레미제라블,,커피숍,커피숍,0.16542361967287383
3,폐업,서울특별시 용산구 갈월동 59-13 4층 ,"서울특별시 용산구 두텁바위로 7, 4층 (갈월동)",카페모,070 42559802,커피숍,커피숍,2.4516985763316534
3,폐업,서울특별시 용산구 한남동 726-90번지 지하1층 ,"서울특별시 용산구 한남대로40길 22, 지하1층 (한남동)",워킹타이틀,,커피숍,커피숍,1.6319804919882
3,폐업,서울특별시 용산구 서계동 260-1번지 만리시장 3층 ,"서울특별시 용산구 효창원로 270, 3층 (서계동)",만리헬스카페,,커피숍,커피숍,3.5018559782516814
3,폐업,"서울특별시 용산구 한남동 736-4 카프리(Capri) 지하1,2층 ","서울특별시 용산구 이태원로36길 15, 지하1,2층 (한남동)",(주)학산테라로사커피한남지점,,커피숍,커피숍,0.7052039387653569
1,영업/정상,서울특별시 용산구 용산동2가 5-1127번지 1층 ,"서울특별시 용산구 소월로20길 70, 1층 (용산동2가)",세븐일레븐동산점,02  752 4769,편의점,편의점,1.6790939123849122
1,영업/정상,서울특별시 용산구 한남동 788-7 진성독서실 1층 ,"서울특별시 용산구 한남대로40길 25, 1층 (한남동)",이마트24용산한남점,,편의점,편의점,1.6485908780055332
3,폐업,서울특별시 용산구 원효로3가 97-2 1층 ,"서울특별시 용산구 원효로41길 5, 1층 (원효로3가)",군바리스타,02  60107902,커피숍,커피숍,3.157722943944599
3,폐업,서울특별시 용산구 한강로2가 181 아모레퍼시픽 5층 ,"서울특별시 용산구 한강대로 100, 5층 (한강로2가)",풀무원푸드앤컬처아모레카페,02  34007696,커피숍,커피숍,2.198250199055137
1,영업/정상,"서울특별시 용산구 한남동 684-17 지하1, 지상1,2층 ","서울특별시 용산구 이태원로54길 66, 지하1, 지상1,2층 (한남동)",프렌떼 한남,02  795 5255,커피숍,커피숍,0.869814977219526
3,폐업,서울특별시 용산구 한남동 828번지 한남아이파크 2층 209호 ,"서울특별시 용산구 독서당로 46, 2층 209호 (한남동, 한남아이파크)",윙크르네상스북&아트갤러리,,커피숍,커피숍,1.2320484311542628
3,폐업,서울특별시 용산구 원효로1가 25 지상1층 ,"서울특별시 용산구 백범로 329, 지상1층 (원효로1가)",카페예담,,커피숍,커피숍,2.6276134855047655
3,폐업,서울특별시 용산구 이태원동 127-12 스카이하이 3층 ,"서울특별시 용산구 이태원로 180, 3층 (이태원동)",투썸플레이스이태원역점,,커피숍,커피숍,0.4206574637517196
3,폐업,서울특별시 용산구 원효로1가 108-3 1층 ,"서울특별시 용산구 원효로97길 7, 1층 (원효로1가)",으뜸50,02 7118754,커피숍,커피숍,2.4049814013639135
3,폐업,서울특별시 용산구 한남동 62-2번지 1층 ,"서울특별시 용산구 한남대로20길 21-13, 1층 (한남동)",지엠유,02  749 1821,커피숍,커피숍,1.4589087656212838
3,폐업,서울특별시 용산구 이촌동 209-22번지 시범아파트 7동 1층 102호 ,"서울특별시 용산구 이촌로14길 16, 7동 1층 102호 (이촌동, 시범아파트)",커피팜,02  60132225,커피숍,커피숍,3.4431187477226675
3,폐업,서울특별시 용산구 원효로1가 12-20번지 1층 ,"서울특별시 용산구 원효로93길 22, 1층 (원효로1가)",도무스커피점,,커피숍,커피숍,2.481601045376917
3,폐업,서울특별시 용산구 이태원동 258-227 1층 ,"서울특별시 용산구 회나무로13가길 57, 1층 (이태원동)",이마트24이태원2동점,,편의점,편의점,1.1692646060143435
3,폐업,서울특별시 용산구 원효로4가 114-38번지 현대자동차원효로사옥 중2층 ,"서울특별시 용산구 원효로 74, 현대자동차원효로사옥 중2층 (원효로4가)",Dallmayr(달마이어),02  32712099,커피숍,커피숍,3.6790627620306458
